timestamp,epoch,interval,dstFlag,prc
2025-08-20 07:46:13-0500,1755693973000,07:46:13,N,11823
2025-08-20 07:46:25-0500,1755693985000,07:46:25,N,11859
2025-08-20 07:46:33-0500,1755693993000,07:46:33,N,11864
2025-08-20 07:46:45-0500,1755694005000,07:46:45,N,11884
2025-08-20 07:46:53-0500,1755694013000,07:46:53,N,11884
2025-08-20 07:47:05-0500,1755694025000,07:47:05,N,11924
2025-08-20 07:47:13-0500,1755694033000,07:47:13,N,11931
2025-08-20 07:47:25-0500,1755694045000,07:47:25,N,11952
2025-08-20 07:47:33-0500,1755694053000,07:47:33,N,11950
2025-08-20 07:47:45-0500,1755694065000,07:47:45,N,11995
2025-08-20 07:47:53-0500,1755694073000,07:47:53,N,11995
2025-08-20 07:48:05-0500,1755694085000,07:48:05,N,12021
2025-08-20 07:48:13-0500,1755694093000,07:48:13,N,12045
2025-08-20 07:48:25-0500,1755694105000,07:48:25,N,12057
2025-08-20 07:48:33-0500,1755694113000,07:48:33,N,12177
2025-08-20 07:48:45-0500,1755694125000,07:48:45,N,12205
2025-08-20 07:48:53-0500,1755694133000,07:48:53,N,12205
2025-08-20 07:49:05-0500,1755694145000,07:49:05,N,12218
2025-08-20 07:49:13-0500,1755694153000,07:49:13,N,12116
2025-08-20 07:49:25-0500,1755694165000,07:49:25,N,12143
2025-08-20 07:49:33-0500,1755694173000,07:49:33,N,12155
2025-08-20 07:49:45-0500,1755694185000,07:49:45,N,12169
2025-08-20 07:49:53-0500,1755694193000,07:49:53,N,12169
2025-08-20 07:50:05-0500,1755694205000,07:50:05,N,12196
2025-08-20 07:50:13-0500,1755694213000,07:50:13,N,12205
2025-08-20 07:50:25-0500,1755694225000,07:50:25,N,12243
2025-08-20 07:50:33-0500,1755694233000,07:50:33,N,12280
2025-08-20 07:50:45-0500,1755694245000,07:50:45,N,12293
2025-08-20 07:50:53-0500,1755694253000,07:50:53,N,12293
2025-08-20 07:51:05-0500,1755694265000,07:51:05,N,12332
2025-08-20 07:51:13-0500,1755694273000,07:51:13,N,12339
2025-08-20 07:51:25-0500,1755694285000,07:51:25,N,12379
2025-08-20 07:51:33-0500,1755694293000,07:51:33,N,12372
2025-08-20 07:51:45-0500,1755694305000,07:51:45,N,12386
2025-08-20 07:51:53-0500,1755694313000,07:51:53,N,12386
2025-08-20 07:52:05-0500,1755694325000,07:52:05,N,12410
2025-08-20 07:52:13-0500,1755694333000,07:52:13,N,12442
2025-08-20 07:52:25-0500,1755694345000,07:52:25,N,12455
2025-08-20 07:52:33-0500,1755694353000,07:52:33,N,12481
2025-08-20 07:52:45-0500,1755694365000,07:52:45,N,12514
2025-08-20 07:52:53-0500,1755694373000,07:52:53,N,12514
2025-08-20 07:53:05-0500,1755694385000,07:53:05,N,12528
2025-08-20 07:53:13-0500,1755694393000,07:53:13,N,12525
2025-08-20 07:53:25-0500,1755694405000,07:53:25,N,12542
2025-08-20 07:53:33-0500,1755694413000,07:53:33,N,12561
2025-08-20 07:53:45-0500,1755694425000,07:53:45,N,12576
2025-08-20 07:53:53-0500,1755694433000,07:53:53,N,12576
2025-08-20 07:54:05-0500,1755694445000,07:54:05,N,12622
2025-08-20 07:54:13-0500,1755694453000,07:54:13,N,12648
2025-08-20 07:54:25-0500,1755694465000,07:54:25,N,12681
2025-08-20 07:54:33-0500,1755694473000,07:54:33,N,12689
2025-08-20 07:54:45-0500,1755694485000,07:54:45,N,12722
2025-08-20 07:54:53-0500,1755694493000,07:54:53,N,12722
2025-08-20 07:55:05-0500,1755694505000,07:55:05,N,12734
2025-08-20 07:55:13-0500,1755694513000,07:55:13,N,12748
2025-08-20 07:55:25-0500,1755694525000,07:55:25,N,12773
2025-08-20 07:55:33-0500,1755694533000,07:55:33,N,12780
2025-08-20 07:55:45-0500,1755694545000,07:55:45,N,12801
2025-08-20 07:55:53-0500,1755694553000,07:55:53,N,12801
2025-08-20 07:56:05-0500,1755694565000,07:56:05,N,12834
2025-08-20 07:56:13-0500,1755694573000,07:56:13,N,12853
2025-08-20 07:56:25-0500,1755694585000,07:56:25,N,12893
2025-08-20 07:56:33-0500,1755694593000,07:56:33,N,12918
2025-08-20 07:56:45-0500,1755694605000,07:56:45,N,12944
2025-08-20 07:56:53-0500,1755694613000,07:56:53,N,12944
2025-08-20 07:57:05-0500,1755694625000,07:57:05,N,12978
2025-08-20 07:57:13-0500,1755694633000,07:57:13,N,12992
2025-08-20 07:57:25-0500,1755694645000,07:57:25,N,13038
2025-08-20 07:57:33-0500,1755694653000,07:57:33,N,13031
2025-08-20 07:57:45-0500,1755694665000,07:57:45,N,13083
2025-08-20 07:57:53-0500,1755694673000,07:57:53,N,13083
2025-08-20 07:58:05-0500,1755694685000,07:58:05,N,13087
2025-08-20 07:58:13-0500,1755694693000,07:58:13,N,13111
2025-08-20 07:58:25-0500,1755694705000,07:58:25,N,13108
2025-08-20 07:58:33-0500,1755694713000,07:58:33,N,13134
2025-08-20 07:58:45-0500,1755694725000,07:58:45,N,13116
2025-08-20 07:58:53-0500,1755694733000,07:58:53,N,13116
2025-08-20 07:59:05-0500,1755694745000,07:59:05,N,13139
2025-08-20 07:59:13-0500,1755694753000,07:59:13,N,13136
2025-08-20 07:59:25-0500,1755694765000,07:59:25,N,13138
2025-08-20 07:59:33-0500,1755694773000,07:59:33,N,13151
2025-08-20 07:59:45-0500,1755694785000,07:59:45,N,13113
2025-08-20 07:59:53-0500,1755694793000,07:59:53,N,13113
2025-08-20 08:00:05-0500,1755694805000,08:00:05,N,13069
2025-08-20 08:00:13-0500,1755694813000,08:00:13,N,12886
2025-08-20 08:00:25-0500,1755694825000,08:00:25,N,12981
2025-08-20 08:00:33-0500,1755694833000,08:00:33,N,12981
2025-08-20 08:00:45-0500,1755694845000,08:00:45,N,12984
2025-08-20 08:00:53-0500,1755694853000,08:00:53,N,13015
2025-08-20 08:01:05-0500,1755694865000,08:01:05,N,13033
2025-08-20 08:01:13-0500,1755694873000,08:01:13,N,13065
2025-08-20 08:01:25-0500,1755694885000,08:01:25,N,13083
2025-08-20 08:01:33-0500,1755694893000,08:01:33,N,13083
2025-08-20 08:01:45-0500,1755694905000,08:01:45,N,13110
2025-08-20 08:01:53-0500,1755694913000,08:01:53,N,13115
2025-08-20 08:02:05-0500,1755694925000,08:02:05,N,13096
2025-08-20 08:02:13-0500,1755694933000,08:02:13,N,13063
2025-08-20 08:02:25-0500,1755694945000,08:02:25,N,13018
2025-08-20 08:02:33-0500,1755694953000,08:02:33,N,13018
2025-08-20 08:02:45-0500,1755694965000,08:02:45,N,13004
2025-08-20 08:02:53-0500,1755694973000,08:02:53,N,12966
2025-08-20 08:03:05-0500,1755694985000,08:03:05,N,12942
2025-08-20 08:03:13-0500,1755694993000,08:03:13,N,12888
2025-08-20 08:03:25-0500,1755695005000,08:03:25,N,12891
2025-08-20 08:03:33-0500,1755695013000,08:03:33,N,12891
2025-08-20 08:03:45-0500,1755695025000,08:03:45,N,12874
2025-08-20 08:03:53-0500,1755695033000,08:03:53,N,12802
2025-08-20 08:04:05-0500,1755695045000,08:04:05,N,12798
2025-08-20 08:04:13-0500,1755695053000,08:04:13,N,12796
2025-08-20 08:04:25-0500,1755695065000,08:04:25,N,12772
2025-08-20 08:04:33-0500,1755695073000,08:04:33,N,12772
2025-08-20 08:04:45-0500,1755695085000,08:04:45,N,12756
2025-08-20 08:04:53-0500,1755695093000,08:04:53,N,12760
2025-08-20 08:05:05-0500,1755695105000,08:05:05,N,12705
2025-08-20 08:05:13-0500,1755695113000,08:05:13,N,12662
2025-08-20 08:05:25-0500,1755695125000,08:05:25,N,12646
2025-08-20 08:05:33-0500,1755695133000,08:05:33,N,12646
2025-08-20 08:05:45-0500,1755695145000,08:05:45,N,12661
2025-08-20 08:05:53-0500,1755695153000,08:05:53,N,12661
2025-08-20 08:06:05-0500,1755695165000,08:06:05,N,12659
2025-08-20 08:06:13-0500,1755695173000,08:06:13,N,12695
2025-08-20 08:06:25-0500,1755695185000,08:06:25,N,12682
2025-08-20 08:06:33-0500,1755695193000,08:06:33,N,12687
2025-08-20 08:06:45-0500,1755695205000,08:06:45,N,12691
2025-08-20 08:06:53-0500,1755695213000,08:06:53,N,12691
2025-08-20 08:07:05-0500,1755695225000,08:07:05,N,12672
2025-08-20 08:07:13-0500,1755695233000,08:07:13,N,12703
2025-08-20 08:07:25-0500,1755695245000,08:07:25,N,12694
2025-08-20 08:07:33-0500,1755695253000,08:07:33,N,12703
2025-08-20 08:07:45-0500,1755695265000,08:07:45,N,12711
2025-08-20 08:07:53-0500,1755695273000,08:07:53,N,12711
2025-08-20 08:08:05-0500,1755695285000,08:08:05,N,12750
2025-08-20 08:08:13-0500,1755695293000,08:08:13,N,12762
2025-08-20 08:08:25-0500,1755695305000,08:08:25,N,12793
2025-08-20 08:08:33-0500,1755695313000,08:08:33,N,12816
2025-08-20 08:08:45-0500,1755695325000,08:08:45,N,12821
2025-08-20 08:08:53-0500,1755695333000,08:08:53,N,12821
2025-08-20 08:09:05-0500,1755695345000,08:09:05,N,12856
2025-08-20 08:09:13-0500,1755695353000,08:09:13,N,12831
2025-08-20 08:09:25-0500,1755695365000,08:09:25,N,12817
2025-08-20 08:09:33-0500,1755695373000,08:09:33,N,12821
2025-08-20 08:09:45-0500,1755695385000,08:09:45,N,12825
2025-08-20 08:09:53-0500,1755695393000,08:09:53,N,12825
2025-08-20 08:10:05-0500,1755695405000,08:10:05,N,12858
2025-08-20 08:10:13-0500,1755695413000,08:10:13,N,12858
2025-08-20 08:10:25-0500,1755695425000,08:10:25,N,12870
2025-08-20 08:10:33-0500,1755695433000,08:10:33,N,12878
2025-08-20 08:10:45-0500,1755695445000,08:10:45,N,12890
2025-08-20 08:10:53-0500,1755695453000,08:10:53,N,12890
2025-08-20 08:11:05-0500,1755695465000,08:11:05,N,12897
2025-08-20 08:11:13-0500,1755695473000,08:11:13,N,12896
2025-08-20 08:11:25-0500,1755695485000,08:11:25,N,12880
2025-08-20 08:11:33-0500,1755695493000,08:11:33,N,12864
2025-08-20 08:11:45-0500,1755695505000,08:11:45,N,12882
2025-08-20 08:11:53-0500,1755695513000,08:11:53,N,12882
2025-08-20 08:12:05-0500,1755695525000,08:12:05,N,12912
2025-08-20 08:12:13-0500,1755695533000,08:12:13,N,12946
2025-08-20 08:12:25-0500,1755695545000,08:12:25,N,12957
2025-08-20 08:12:33-0500,1755695553000,08:12:33,N,12951
2025-08-20 08:12:45-0500,1755695565000,08:12:45,N,12980
2025-08-20 08:12:53-0500,1755695573000,08:12:53,N,12980
2025-08-20 08:13:05-0500,1755695585000,08:13:05,N,13001
2025-08-20 08:13:13-0500,1755695593000,08:13:13,N,13074
2025-08-20 08:13:25-0500,1755695605000,08:13:25,N,13123
2025-08-20 08:13:33-0500,1755695613000,08:13:33,N,13133
2025-08-20 08:13:45-0500,1755695625000,08:13:45,N,13162
2025-08-20 08:13:53-0500,1755695633000,08:13:53,N,13162
2025-08-20 08:14:05-0500,1755695645000,08:14:05,N,13173
2025-08-20 08:14:13-0500,1755695653000,08:14:13,N,13178
2025-08-20 08:14:25-0500,1755695665000,08:14:25,N,13197
2025-08-20 08:14:33-0500,1755695673000,08:14:33,N,13214
2025-08-20 08:14:45-0500,1755695685000,08:14:45,N,13214
2025-08-20 08:14:53-0500,1755695693000,08:14:53,N,13214
2025-08-20 08:15:05-0500,1755695705000,08:15:05,N,13265
2025-08-20 08:15:13-0500,1755695713000,08:15:13,N,13272
2025-08-20 08:15:25-0500,1755695725000,08:15:25,N,13277
2025-08-20 08:15:33-0500,1755695733000,08:15:33,N,13310
2025-08-20 08:15:45-0500,1755695745000,08:15:45,N,13305
2025-08-20 08:15:53-0500,1755695753000,08:15:53,N,13305
2025-08-20 08:16:05-0500,1755695765000,08:16:05,N,13341
2025-08-20 08:16:13-0500,1755695773000,08:16:13,N,13367
2025-08-20 08:16:25-0500,1755695785000,08:16:25,N,13390
2025-08-20 08:16:33-0500,1755695793000,08:16:33,N,13415
2025-08-20 08:16:45-0500,1755695805000,08:16:45,N,13450
2025-08-20 08:16:53-0500,1755695813000,08:16:53,N,13450
2025-08-20 08:17:05-0500,1755695825000,08:17:05,N,13466
2025-08-20 08:17:13-0500,1755695833000,08:17:13,N,13491
2025-08-20 08:17:25-0500,1755695845000,08:17:25,N,13504
2025-08-20 08:17:33-0500,1755695853000,08:17:33,N,13536
2025-08-20 08:17:45-0500,1755695865000,08:17:45,N,13553
2025-08-20 08:17:53-0500,1755695873000,08:17:53,N,13553
2025-08-20 08:18:05-0500,1755695885000,08:18:05,N,13572
2025-08-20 08:18:13-0500,1755695893000,08:18:13,N,13606
2025-08-20 08:18:25-0500,1755695905000,08:18:25,N,13580
2025-08-20 08:18:33-0500,1755695913000,08:18:33,N,13630
2025-08-20 08:18:45-0500,1755695925000,08:18:45,N,13663
2025-08-20 08:18:53-0500,1755695933000,08:18:53,N,13663
2025-08-20 08:19:05-0500,1755695945000,08:19:05,N,13671
2025-08-20 08:19:13-0500,1755695953000,08:19:13,N,13683
2025-08-20 08:19:25-0500,1755695965000,08:19:25,N,13722
2025-08-20 08:19:33-0500,1755695973000,08:19:33,N,13737
2025-08-20 08:19:45-0500,1755695985000,08:19:45,N,13755
2025-08-20 08:19:53-0500,1755695993000,08:19:53,N,13755
2025-08-20 08:20:05-0500,1755696005000,08:20:05,N,13773
2025-08-20 08:20:13-0500,1755696013000,08:20:13,N,13757
2025-08-20 08:20:25-0500,1755696025000,08:20:25,N,13769
2025-08-20 08:20:33-0500,1755696033000,08:20:33,N,13778
2025-08-20 08:20:45-0500,1755696045000,08:20:45,N,13796
2025-08-20 08:20:53-0500,1755696053000,08:20:53,N,13796
2025-08-20 08:21:05-0500,1755696065000,08:21:05,N,13827
2025-08-20 08:21:13-0500,1755696073000,08:21:13,N,13824
2025-08-20 08:21:25-0500,1755696085000,08:21:25,N,13824
2025-08-20 08:21:33-0500,1755696093000,08:21:33,N,13836
2025-08-20 08:21:45-0500,1755696105000,08:21:45,N,13854
2025-08-20 08:21:53-0500,1755696113000,08:21:53,N,13854
2025-08-20 08:22:05-0500,1755696125000,08:22:05,N,13889
2025-08-20 08:22:13-0500,1755696133000,08:22:13,N,13917
2025-08-20 08:22:25-0500,1755696145000,08:22:25,N,13953
2025-08-20 08:22:33-0500,1755696153000,08:22:33,N,13953
2025-08-20 08:22:45-0500,1755696165000,08:22:45,N,13999
2025-08-20 08:22:53-0500,1755696173000,08:22:53,N,13999
2025-08-20 08:23:05-0500,1755696185000,08:23:05,N,14002
2025-08-20 08:23:13-0500,1755696193000,08:23:13,N,14024
2025-08-20 08:23:25-0500,1755696205000,08:23:25,N,14026
2025-08-20 08:23:33-0500,1755696213000,08:23:33,N,14033
2025-08-20 08:23:45-0500,1755696225000,08:23:45,N,14043
2025-08-20 08:23:53-0500,1755696233000,08:23:53,N,14043
2025-08-20 08:24:05-0500,1755696245000,08:24:05,N,14064
2025-08-20 08:24:13-0500,1755696253000,08:24:13,N,14078
2025-08-20 08:24:25-0500,1755696265000,08:24:25,N,14085
2025-08-20 08:24:33-0500,1755696273000,08:24:33,N,14097
2025-08-20 08:24:45-0500,1755696285000,08:24:45,N,14120
2025-08-20 08:24:53-0500,1755696293000,08:24:53,N,14120
2025-08-20 08:25:05-0500,1755696305000,08:25:05,N,14127
2025-08-20 08:25:13-0500,1755696313000,08:25:13,N,14118
2025-08-20 08:25:25-0500,1755696325000,08:25:25,N,14113
2025-08-20 08:25:33-0500,1755696333000,08:25:33,N,14130
2025-08-20 08:25:45-0500,1755696345000,08:25:45,N,14151
2025-08-20 08:25:53-0500,1755696353000,08:25:53,N,14151
2025-08-20 08:26:05-0500,1755696365000,08:26:05,N,14184
2025-08-20 08:26:13-0500,1755696373000,08:26:13,N,14202
2025-08-20 08:26:25-0500,1755696385000,08:26:25,N,14224
2025-08-20 08:26:33-0500,1755696393000,08:26:33,N,14225
2025-08-20 08:26:45-0500,1755696405000,08:26:45,N,14245
2025-08-20 08:26:53-0500,1755696413000,08:26:53,N,14245
2025-08-20 08:27:05-0500,1755696425000,08:27:05,N,14271
2025-08-20 08:27:13-0500,1755696433000,08:27:13,N,14312
2025-08-20 08:27:25-0500,1755696445000,08:27:25,N,14308
2025-08-20 08:27:33-0500,1755696453000,08:27:33,N,14327
2025-08-20 08:27:45-0500,1755696465000,08:27:45,N,14349
2025-08-20 08:27:53-0500,1755696473000,08:27:53,N,14349
2025-08-20 08:28:05-0500,1755696485000,08:28:05,N,14370
2025-08-20 08:28:13-0500,1755696493000,08:28:13,N,14315
2025-08-20 08:28:25-0500,1755696505000,08:28:25,N,14316
2025-08-20 08:28:33-0500,1755696513000,08:28:33,N,14329
2025-08-20 08:28:45-0500,1755696525000,08:28:45,N,14326
2025-08-20 08:28:53-0500,1755696533000,08:28:53,N,14326
2025-08-20 08:29:05-0500,1755696545000,08:29:05,N,14346
2025-08-20 08:29:13-0500,1755696553000,08:29:13,N,14348
2025-08-20 08:29:25-0500,1755696565000,08:29:25,N,14365
2025-08-20 08:29:33-0500,1755696573000,08:29:33,N,14357
2025-08-20 08:29:45-0500,1755696585000,08:29:45,N,14352
2025-08-20 08:29:53-0500,1755696593000,08:29:53,N,14352
2025-08-20 08:30:05-0500,1755696605000,08:30:05,N,14372
2025-08-20 08:30:13-0500,1755696613000,08:30:13,N,14355
2025-08-20 08:30:25-0500,1755696625000,08:30:25,N,14364
2025-08-20 08:30:33-0500,1755696633000,08:30:33,N,14372
2025-08-20 08:30:45-0500,1755696645000,08:30:45,N,14377
2025-08-20 08:30:53-0500,1755696653000,08:30:53,N,14377
2025-08-20 08:31:05-0500,1755696665000,08:31:05,N,14404
2025-08-20 08:31:13-0500,1755696673000,08:31:13,N,14405
2025-08-20 08:31:25-0500,1755696685000,08:31:25,N,14397
2025-08-20 08:31:33-0500,1755696693000,08:31:33,N,14417
2025-08-20 08:31:45-0500,1755696705000,08:31:45,N,14417
2025-08-20 08:31:53-0500,1755696713000,08:31:53,N,14417
2025-08-20 08:32:05-0500,1755696725000,08:32:05,N,14447
2025-08-20 08:32:13-0500,1755696733000,08:32:13,N,14467
2025-08-20 08:32:25-0500,1755696745000,08:32:25,N,14454
2025-08-20 08:32:33-0500,1755696753000,08:32:33,N,14469
2025-08-20 08:32:45-0500,1755696765000,08:32:45,N,14485
2025-08-20 08:32:53-0500,1755696773000,08:32:53,N,14485
2025-08-20 08:33:05-0500,1755696785000,08:33:05,N,14489
2025-08-20 08:33:13-0500,1755696793000,08:33:13,N,14501
2025-08-20 08:33:25-0500,1755696805000,08:33:25,N,14503
2025-08-20 08:33:33-0500,1755696813000,08:33:33,N,14519
2025-08-20 08:33:45-0500,1755696825000,08:33:45,N,14539
2025-08-20 08:33:53-0500,1755696833000,08:33:53,N,14539
2025-08-20 08:34:05-0500,1755696845000,08:34:05,N,14553
2025-08-20 08:34:13-0500,1755696853000,08:34:13,N,14548
2025-08-20 08:34:25-0500,1755696865000,08:34:25,N,14555
2025-08-20 08:34:33-0500,1755696873000,08:34:33,N,14547
2025-08-20 08:34:45-0500,1755696885000,08:34:45,N,14567
2025-08-20 08:34:53-0500,1755696893000,08:34:53,N,14567
2025-08-20 08:35:05-0500,1755696905000,08:35:05,N,14597
2025-08-20 08:35:13-0500,1755696913000,08:35:13,N,14593
2025-08-20 08:35:25-0500,1755696925000,08:35:25,N,14598
2025-08-20 08:35:33-0500,1755696933000,08:35:33,N,14615
2025-08-20 08:35:45-0500,1755696945000,08:35:45,N,14639
2025-08-20 08:35:53-0500,1755696953000,08:35:53,N,14639
2025-08-20 08:36:05-0500,1755696965000,08:36:05,N,14625
2025-08-20 08:36:13-0500,1755696973000,08:36:13,N,14642
2025-08-20 08:36:25-0500,1755696985000,08:36:25,N,14663
2025-08-20 08:36:33-0500,1755696993000,08:36:33,N,14676
2025-08-20 08:36:45-0500,1755697005000,08:36:45,N,14685
2025-08-20 08:36:53-0500,1755697013000,08:36:53,N,14685
2025-08-20 08:37:05-0500,1755697025000,08:37:05,N,14674
2025-08-20 08:37:13-0500,1755697033000,08:37:13,N,14703
2025-08-20 08:37:25-0500,1755697045000,08:37:25,N,14718
2025-08-20 08:37:33-0500,1755697053000,08:37:33,N,14776
2025-08-20 08:37:45-0500,1755697065000,08:37:45,N,14778
2025-08-20 08:37:53-0500,1755697073000,08:37:53,N,14778
2025-08-20 08:38:05-0500,1755697085000,08:38:05,N,14787
2025-08-20 08:38:13-0500,1755697093000,08:38:13,N,14801
2025-08-20 08:38:25-0500,1755697105000,08:38:25,N,14800
2025-08-20 08:38:33-0500,1755697113000,08:38:33,N,14797
2025-08-20 08:38:45-0500,1755697125000,08:38:45,N,14804
2025-08-20 08:38:53-0500,1755697133000,08:38:53,N,14804
2025-08-20 08:39:05-0500,1755697145000,08:39:05,N,14805
2025-08-20 08:39:13-0500,1755697153000,08:39:13,N,14819
2025-08-20 08:39:25-0500,1755697165000,08:39:25,N,14825
2025-08-20 08:39:33-0500,1755697173000,08:39:33,N,14816
2025-08-20 08:39:45-0500,1755697185000,08:39:45,N,14819
2025-08-20 08:39:53-0500,1755697193000,08:39:53,N,14819
2025-08-20 08:40:05-0500,1755697205000,08:40:05,N,14830
2025-08-20 08:40:13-0500,1755697213000,08:40:13,N,14832
2025-08-20 08:40:25-0500,1755697225000,08:40:25,N,14841
2025-08-20 08:40:33-0500,1755697233000,08:40:33,N,14833
2025-08-20 08:40:45-0500,1755697245000,08:40:45,N,14847
2025-08-20 08:40:53-0500,1755697253000,08:40:53,N,14847
2025-08-20 08:41:05-0500,1755697265000,08:41:05,N,14849
2025-08-20 08:41:13-0500,1755697273000,08:41:13,N,14826
2025-08-20 08:41:25-0500,1755697285000,08:41:25,N,14842
2025-08-20 08:41:33-0500,1755697293000,08:41:33,N,14816
2025-08-20 08:41:45-0500,1755697305000,08:41:45,N,14852
2025-08-20 08:41:53-0500,1755697313000,08:41:53,N,14852
2025-08-20 08:42:05-0500,1755697325000,08:42:05,N,14854
2025-08-20 08:42:13-0500,1755697333000,08:42:13,N,14862
2025-08-20 08:42:25-0500,1755697345000,08:42:25,N,14893
2025-08-20 08:42:33-0500,1755697353000,08:42:33,N,14883
2025-08-20 08:42:45-0500,1755697365000,08:42:45,N,14886
2025-08-20 08:42:53-0500,1755697373000,08:42:53,N,14886
2025-08-20 08:43:05-0500,1755697385000,08:43:05,N,14911
2025-08-20 08:43:13-0500,1755697393000,08:43:13,N,14951
2025-08-20 08:43:25-0500,1755697405000,08:43:25,N,14939
2025-08-20 08:43:33-0500,1755697413000,08:43:33,N,14959
2025-08-20 08:43:45-0500,1755697425000,08:43:45,N,14978
2025-08-20 08:43:53-0500,1755697433000,08:43:53,N,14978
2025-08-20 08:44:05-0500,1755697445000,08:44:05,N,14977
2025-08-20 08:44:13-0500,1755697453000,08:44:13,N,14953
2025-08-20 08:44:25-0500,1755697465000,08:44:25,N,14949
2025-08-20 08:44:33-0500,1755697473000,08:44:33,N,14934
2025-08-20 08:44:45-0500,1755697485000,08:44:45,N,14980
2025-08-20 08:44:53-0500,1755697493000,08:44:53,N,14980
2025-08-20 08:45:05-0500,1755697505000,08:45:05,N,14985
2025-08-20 08:45:13-0500,1755697513000,08:45:13,N,15016
2025-08-20 08:45:25-0500,1755697525000,08:45:25,N,15039
2025-08-20 08:45:33-0500,1755697533000,08:45:33,N,15039
2025-08-20 08:45:45-0500,1755697545000,08:45:45,N,15052
2025-08-20 08:45:53-0500,1755697553000,08:45:53,N,15061
2025-08-20 08:46:05-0500,1755697565000,08:46:05,N,15043
2025-08-20 08:46:13-0500,1755697573000,08:46:13,N,15073
2025-08-20 08:46:25-0500,1755697585000,08:46:25,N,15084
2025-08-20 08:46:33-0500,1755697593000,08:46:33,N,15084
2025-08-20 08:46:45-0500,1755697605000,08:46:45,N,15083
2025-08-20 08:46:53-0500,1755697613000,08:46:53,N,15084
2025-08-20 08:47:05-0500,1755697625000,08:47:05,N,15093
2025-08-20 08:47:13-0500,1755697633000,08:47:13,N,15116
2025-08-20 08:47:25-0500,1755697645000,08:47:25,N,15090
2025-08-20 08:47:33-0500,1755697653000,08:47:33,N,15090
2025-08-20 08:47:45-0500,1755697665000,08:47:45,N,15108
2025-08-20 08:47:53-0500,1755697673000,08:47:53,N,15105
2025-08-20 08:48:05-0500,1755697685000,08:48:05,N,15106
2025-08-20 08:48:13-0500,1755697693000,08:48:13,N,15102
2025-08-20 08:48:25-0500,1755697705000,08:48:25,N,15120
2025-08-20 08:48:33-0500,1755697713000,08:48:33,N,15120
2025-08-20 08:48:45-0500,1755697725000,08:48:45,N,15127
2025-08-20 08:48:53-0500,1755697733000,08:48:53,N,15123
2025-08-20 08:49:05-0500,1755697745000,08:49:05,N,15126
2025-08-20 08:49:13-0500,1755697753000,08:49:13,N,15124
2025-08-20 08:49:25-0500,1755697765000,08:49:25,N,15106
2025-08-20 08:49:33-0500,1755697773000,08:49:33,N,15106
2025-08-20 08:49:45-0500,1755697785000,08:49:45,N,15105
2025-08-20 08:49:53-0500,1755697793000,08:49:53,N,15117
2025-08-20 08:50:05-0500,1755697805000,08:50:05,N,15092
2025-08-20 08:50:13-0500,1755697813000,08:50:13,N,15101
2025-08-20 08:50:25-0500,1755697825000,08:50:25,N,15131
2025-08-20 08:50:33-0500,1755697833000,08:50:33,N,15106
2025-08-20 08:50:45-0500,1755697845000,08:50:45,N,15139
2025-08-20 08:50:53-0500,1755697853000,08:50:53,N,15139
2025-08-20 08:51:05-0500,1755697865000,08:51:05,N,15131
2025-08-20 08:51:13-0500,1755697873000,08:51:13,N,15129
2025-08-20 08:51:25-0500,1755697885000,08:51:25,N,15146
2025-08-20 08:51:33-0500,1755697893000,08:51:33,N,15177
2025-08-20 08:51:45-0500,1755697905000,08:51:45,N,15180
2025-08-20 08:51:53-0500,1755697913000,08:51:53,N,15180
2025-08-20 08:52:05-0500,1755697925000,08:52:05,N,15197
2025-08-20 08:52:13-0500,1755697933000,08:52:13,N,15222
2025-08-20 08:52:25-0500,1755697945000,08:52:25,N,15231
2025-08-20 08:52:33-0500,1755697953000,08:52:33,N,15241
2025-08-20 08:52:45-0500,1755697965000,08:52:45,N,15237
2025-08-20 08:52:53-0500,1755697973000,08:52:53,N,15237
2025-08-20 08:53:05-0500,1755697985000,08:53:05,N,15258
2025-08-20 08:53:13-0500,1755697993000,08:53:13,N,15266
2025-08-20 08:53:25-0500,1755698005000,08:53:25,N,15253
2025-08-20 08:53:33-0500,1755698013000,08:53:33,N,15274
2025-08-20 08:53:45-0500,1755698025000,08:53:45,N,15255
2025-08-20 08:53:53-0500,1755698033000,08:53:53,N,15255
2025-08-20 08:54:05-0500,1755698045000,08:54:05,N,15280
2025-08-20 08:54:13-0500,1755698053000,08:54:13,N,15279
2025-08-20 08:54:25-0500,1755698065000,08:54:25,N,15295
2025-08-20 08:54:33-0500,1755698073000,08:54:33,N,15293
2025-08-20 08:54:45-0500,1755698085000,08:54:45,N,15273
2025-08-20 08:54:53-0500,1755698093000,08:54:53,N,15273
2025-08-20 08:55:05-0500,1755698105000,08:55:05,N,15276
2025-08-20 08:55:13-0500,1755698113000,08:55:13,N,15292
2025-08-20 08:55:25-0500,1755698125000,08:55:25,N,15282
2025-08-20 08:55:33-0500,1755698133000,08:55:33,N,15297
2025-08-20 08:55:45-0500,1755698145000,08:55:45,N,15304
2025-08-20 08:55:53-0500,1755698153000,08:55:53,N,15304
2025-08-20 08:56:05-0500,1755698165000,08:56:05,N,15313
2025-08-20 08:56:13-0500,1755698173000,08:56:13,N,15284
2025-08-20 08:56:25-0500,1755698185000,08:56:25,N,15302
2025-08-20 08:56:33-0500,1755698193000,08:56:33,N,15331
